Date,Open,High,Low,Close,Adj Close,Volume
1/16/2015,43.5,44.349998,42.950001,44.150002,41.039589,123071060
1/19/2015,42.825001,42.875,39.150002,40.599998,37.739685,158017454
1/20/2015,40.674999,42.424999,40.674999,41.799999,38.855152,90891092
1/21/2015,41.799999,43.400002,41.75,43.299999,40.249474,67617452
1/22/2015,44,44.25,42.575001,42.650002,39.64526,58842264
1/23/2015,43.5,43.974998,42.799999,43.575001,40.5051,64706138
1/26/2015,43.5,44.025002,43.200001,43.825001,40.737484,36799398
1/27/2015,43.825001,43.849998,42.650002,42.900002,39.877655,48745536
1/28/2015,43,43.025002,42.325001,42.424999,39.436123,42199022
1/29/2015,41.799999,42.049999,41.025002,41.474998,38.55304,58649952
1/30/2015,41.575001,42.125,41.049999,41.299999,38.390373,34235752
2/2/2015,40.400002,40.775002,40,40.349998,37.507298,52051184
2/3/2015,40.525002,41.700001,40,41.700001,38.762199,51786346
2/4/2015,42.25,42.25,41.299999,41.5,38.576283,37364388
2/5/2015,43,43.025002,41.349998,41.5,38.576283,55399388
2/6/2015,41.450001,41.849998,40.650002,40.950001,38.065037,39129144
2/9/2015,40.75,41.474998,40.200001,40.875,37.995319,30075162
2/10/2015,40.849998,41.400002,40.674999,41.125,38.227703,22979292
2/11/2015,41,41.75,41,41.299999,38.390373,25432760
2/12/2015,41.375,42,41.099998,41.5,38.576283,31248324
2/13/2015,41.849998,42.775002,41.700001,42.75,39.738224,38809042
2/16/2015,42.650002,43.150002,42.5,42.950001,39.924137,30496124
2/17/2015,42.950001,43.325001,42.875,42.974998,39.947369,18633926
2/18/2015,43.275002,43.275002,42.599998,42.950001,39.924137,11497152
2/23/2015,43,43,42.400002,42.650002,39.64526,24946456
2/24/2015,42.700001,43.049999,42.450001,42.849998,39.831177,21073336
2/25/2015,42.924999,43.125,42.299999,42.575001,39.575554,30055740
2/26/2015,42.5,43.450001,42.150002,43.25,40.202999,42260510
2/27/2015,43.200001,44,43.025002,43.125,40.086796,41479904
3/2/2015,43.900002,43.974998,43.125,43.174999,40.133278,55270942
3/3/2015,43.599998,43.599998,42.424999,42.474998,39.482594,42734334
3/4/2015,42.5,42.75,41.549999,41.599998,38.669235,40548524
3/5/2015,41.575001,41.924999,40.849998,41.025002,38.13475,44790086
3/6/2015,41.099998,41.724998,41.075001,41.200001,38.297421,24015554
3/9/2015,41,42,40.599998,41.900002,38.948109,35510666
3/10/2015,41.900002,41.900002,40.799999,40.875,37.995319,42627352
3/11/2015,40.599998,41.325001,40.599998,40.974998,38.088268,31335110
3/12/2015,40.900002,41.825001,40.900002,41.474998,38.55304,28552236
3/13/2015,41.5,42.349998,41.474998,41.825001,38.878391,33009316
3/16/2015,41.825001,43.275002,41.525002,43.174999,40.133278,48974192
3/17/2015,43.650002,43.924999,43.025002,43.400002,40.34243,54259892
3/18/2015,43.400002,44.200001,43.299999,43.875,40.783962,65879166
3/19/2015,44,44.400002,43.799999,44.25,41.132545,54142826
3/20/2015,45,46.700001,45,46.049999,42.805733,107391552
3/23/2015,47.025002,47.224998,46.299999,46.724998,43.433182,48779548
3/24/2015,46.25,46.450001,45.200001,45.525002,42.317722,56634542
3/25/2015,45.525002,46,45.200001,45.525002,42.317722,35391896
3/26/2015,45.049999,46.025002,44.75,45.400002,42.201527,43076032
3/27/2015,45.799999,45.950001,45.275002,45.599998,42.387432,28598664
3/30/2015,46.400002,46.950001,46.075001,46.650002,43.363464,64678048
3/31/2015,47.400002,47.75,46.400002,46.599998,43.316982,59534852
4/1/2015,46.450001,47.599998,46.450001,47.224998,43.897953,49112980
4/2/2015,47.5,47.674999,46.400002,46.575001,43.293751,55098968
4/8/2015,47.599998,48.974998,47.325001,48.625,45.199326,95875704
4/9/2015,51,51.849998,48.625,49.150002,45.687332,118391328
4/10/2015,50.849998,52.299999,49.025002,52.150002,48.475983,106815694
4/13/2015,52.75,54.349998,52.400002,53.650002,49.8703,96062460
4/14/2015,51.900002,53,51.349998,52.049999,48.38303,73061146
4/15/2015,52.5,54.349998,52.349998,53.200001,49.452007,81261586
4/16/2015,53.200001,55.150002,52.849998,54.849998,50.985764,72012324
4/17/2015,55.349998,56.400002,53.75,54.450001,50.613949,57027298
4/20/2015,54.450001,55.200001,51.799999,52.25,48.568935,66642752
4/21/2015,53,55.25,52.599998,54.950001,51.07872,57306332
4/22/2015,55.200001,56.5,54.950001,56.25,52.287128,63155720
4/23/2015,56.5,57.200001,54.150002,54.549999,50.706902,51970264
4/24/2015,55.099998,55.299999,52.5,55.099998,51.218151,63191010
4/27/2015,55.799999,56,54.150002,54.799999,50.939285,58908142
4/28/2015,55.200001,55.900002,54.099998,55.650002,51.729408,51009482
4/29/2015,55.5,55.650002,54.150002,55.099998,51.218151,55624944
4/30/2015,54.549999,56.049999,54.549999,55.700001,51.775879,59792010
5/4/2015,56.099998,56.200001,54.75,55.150002,51.264629,44388548
5/5/2015,55.5,55.700001,52.799999,53.650002,49.8703,54719426
5/6/2015,53.099998,56.700001,53.099998,54.349998,50.520988,82001552
5/7/2015,54.25,54.900002,53.400002,54.049999,50.242123,50222060
5/8/2015,54.900002,55.5,53.900002,55.400002,51.497017,57025754
5/11/2015,56.150002,56.150002,54.950001,55.900002,51.961796,41693626
5/12/2015,56.349998,56.349998,55.150002,55.599998,51.682926,36619008
5/13/2015,55.549999,55.950001,53.900002,54.200001,50.381554,42848380
5/14/2015,54.200001,54.5,53.549999,54.049999,50.242123,26719060
5/15/2015,54.5,55.5,53.849998,55.200001,51.311104,43670780
5/18/2015,55.150002,55.200001,53.900002,54.650002,50.799854,35280866
5/19/2015,55.299999,56.200001,54.650002,55.75,51.822361,41536042
5/20/2015,56.349998,57,55.75,56.349998,52.380081,44253876
5/21/2015,56.5,57,55.950001,56.450001,52.473038,32267146
5/22/2015,57.25,59.700001,56.799999,59.599998,55.401119,61437294
5/26/2015,62,62.900002,60.549999,61.25,56.934879,75907466
5/27/2015,61.200001,61.25,60.099998,60.650002,56.377151,40697022
5/28/2015,61.150002,61.150002,56.599998,58.150002,54.053276,87845616
5/29/2015,57.5,57.849998,56.650002,57.049999,53.030773,67394254
6/1/2015,56.200001,58.599998,55.150002,58.200001,54.099751,51982704
6/2/2015,57.5,57.75,56.549999,57.450001,53.402588,35398160
6/3/2015,57.75,57.75,56.049999,56.450001,52.473038,33905376
6/4/2015,56.25,57.849998,55.200001,56.400002,52.426563,48448344
6/5/2015,56.349998,57.099998,55.5,55.599998,51.682926,41478244
6/8/2015,55.25,57.849998,55.25,57.299999,53.263161,43787648
6/9/2015,57.5,57.5,55.400002,55.5,51.589966,36433078
6/10/2015,55.75,56.400002,54.25,54.799999,50.939285,41235222
6/11/2015,55.400002,56.400002,55,55.900002,51.961796,35999986
6/12/2015,56.900002,57.700001,56.5,57.450001,53.402588,42245090
6/15/2015,56.450001,57.200001,55.599998,55.650002,51.729408,23583808
6/16/2015,55.650002,56.200001,54.650002,54.799999,50.939285,33999740
6/17/2015,55.200001,55.799999,54.549999,55.450001,51.543491,32438842
6/18/2015,55.75,56.150002,54.599998,55.099998,51.218151,27459542
6/19/2015,55.349998,55.650002,53.549999,53.849998,50.056217,60897574
6/22/2015,54.200001,54.700001,53.5,54.450001,50.613949,34366788
6/23/2015,54.849998,55.75,53.950001,55.549999,51.636444,51475806
6/24/2015,55.75,56.349998,55.349998,55.900002,51.961796,31594018
6/25/2015,55.900002,56.099998,54.799999,55.25,51.357582,37249184
6/26/2015,54.400002,54.799999,52.049999,53.299999,49.54496,74208460
6/29/2015,52.900002,54,49.599998,51.25,47.639389,109395242
6/30/2015,51.25,53.25,50.700001,52.349998,48.661896,78513720
7/2/2015,51.5,52.25,50.75,50.950001,47.360523,67005030
7/3/2015,50.900002,51.5,49.224998,49.5,46.012672,80290402
7/6/2015,50.599998,51.5,45.799999,47.5,44.15358,144254272
7/7/2015,47.5,47.674999,44.450001,45.650002,42.43391,143418562
7/8/2015,43,44.875,41.25,42.825001,39.807934,169344538
7/9/2015,43.525002,47.099998,42.424999,45.650002,42.43391,145277724
7/10/2015,47,48.700001,46.299999,47.924999,44.54863,124509952
7/13/2015,47.924999,49.349998,47.549999,48.674999,45.2458,75622426
7/14/2015,47.625,49.224998,47.150002,47.674999,44.316246,60261822
7/15/2015,47.5,48,46.424999,46.974998,43.665565,53778672
7/16/2015,46.5,47.825001,46.25,47.700001,44.339493,27365102
7/17/2015,48,49.125,47.775002,48.525002,45.106369,50321392
7/20/2015,49,49,47.674999,48.075001,44.688068,37876790
7/21/2015,47.900002,49.200001,47.424999,48.650002,45.222557,32393634
7/22/2015,48.049999,48.349998,47.5,48.299999,44.897213,34298026
7/23/2015,48.75,49.724998,48.299999,49.150002,45.687332,46364034
7/24/2015,49.025002,49.150002,48.25,48.525002,45.106369,37187318
7/27/2015,48.200001,48.200001,46.099998,47.150002,43.971771,46982320
7/28/2015,46.650002,46.849998,45.200001,46,42.899292,79646120
7/29/2015,46.599998,46.599998,44.349998,45.5,42.432999,56407973
7/30/2015,45.950001,45.950001,44.549999,44.75,41.733551,35540137
7/31/2015,45.5,45.5,43.799999,44.599998,41.593658,40338576
8/3/2015,44,44,42.799999,43.450001,40.521179,46449663
8/4/2015,43.599998,44.5,42.849998,44.150002,41.173996,34847802
8/5/2015,44.200001,44.5,43.450001,43.799999,40.84758,31438685
8/6/2015,43.549999,43.650002,42.799999,43.299999,40.381287,28333748
8/7/2015,43.200001,44.950001,43.099998,44.049999,41.08073,36875351
8/10/2015,44,45.200001,43.5,44.5,41.500397,30197377
8/11/2015,45.400002,46.099998,44.400002,44.549999,41.547028,39716203
8/12/2015,43.849998,44.299999,42.900002,43.450001,40.521179,47670661
8/13/2015,43.200001,43.900002,42.849998,43.400002,40.474548,34884256
8/14/2015,43.450001,43.900002,43,43.25,40.334663,22445207
8/17/2015,42.599998,42.799999,41.549999,42.799999,39.914993,28702393
8/18/2015,43,43.5,40.799999,41.5,38.702618,37295540
8/19/2015,41,41.5,39.700001,40.299999,37.583504,54525478
8/20/2015,39.650002,40.299999,38.900002,39.599998,36.930691,49219276
8/21/2015,38.799999,39.349998,38.25,38.799999,36.184616,55653806
8/24/2015,37,37.299999,35.099998,35.799999,33.386829,107031162
8/25/2015,35.700001,37.75,35,36.5,34.039658,112783584
8/26/2015,37.450001,37.700001,35.599998,35.900002,33.480103,81436947
8/27/2015,37.400002,38.5,36.400002,38.049999,35.485172,109994831
8/28/2015,39.25,39.299999,37.599998,37.599998,35.065506,73609718
8/31/2015,37.599998,38.549999,36.549999,37.950001,35.391918,73153184
9/1/2015,37.849998,38.099998,36.849998,37.150002,34.64584,47861381
9/2/2015,37,38.299999,36.5,36.849998,34.366066,54643040
9/4/2015,36.799999,37.450001,35.25,35.650002,33.246952,52789569
9/7/2015,35.200001,36.950001,35.200001,35.549999,33.357857,45342291
9/8/2015,35.849998,37.900002,35.599998,37.5,35.187618,56506848
9/9/2015,38.099998,39.200001,37.849998,38.849998,36.454372,86049241
9/10/2015,38,38.900002,37.75,38.400002,36.032127,32994326
9/11/2015,38.900002,39.450001,38,38.099998,35.750618,35903130
9/14/2015,38.400002,38.700001,37.549999,38.25,35.891369,24706940
9/15/2015,38.5,38.549999,37.799999,38.099998,35.750618,19621392
9/16/2015,38.799999,39.700001,37.849998,38.849998,36.454372,57540758
9/17/2015,39.599998,40.450001,39.200001,39.450001,37.017376,52274154
9/18/2015,39.349998,40.549999,39.25,40.400002,37.908798,43351495
9/21/2015,39.700001,40.299999,39.349998,40.049999,37.580372,21356784
9/22/2015,40.200001,41.099998,39.950001,40,37.533455,28493872
9/23/2015,39.5,39.849998,38.049999,39.349998,36.923538,51546965
9/24/2015,39.049999,39.650002,38.599998,38.849998,36.454372,26705964
9/25/2015,38.799999,39.400002,38.299999,39,36.595123,26685475
9/29/2015,37.5,38.150002,37.200001,38.049999,35.703701,42987647
9/30/2015,38.450001,38.849998,38.049999,38.349998,35.985207,34268883
10/2/2015,38.900002,40.450001,38.299999,40.200001,37.72113,47974061
10/5/2015,41.799999,41.799999,41.099998,41.349998,38.800213,39965332
10/6/2015,42.049999,42.099998,41.25,41.5,38.94096,31878583
10/7/2015,41.849998,43.450001,41.349998,43.200001,40.53614,72880870
10/8/2015,43.400002,43.400002,41.5,42.5,39.879303,71744253
10/9/2015,43,43.299999,42.150002,42.299999,39.691631,45519117
10/12/2015,42.849998,43.150002,42.299999,42.549999,39.926216,30175172
10/13/2015,42.400002,42.849998,41.849998,42.099998,39.503967,24824722
10/14/2015,41.599998,42.450001,41.549999,41.75,39.175549,25471216
10/15/2015,42.599998,43,42,42.650002,40.020054,37394323
10/16/2015,43.299999,43.650002,43.099998,43.25,40.583057,36657410
10/19/2015,43,43.700001,42.799999,43.5,40.817638,18213735
10/20/2015,43.099998,43.700001,43.099998,43.549999,40.864552,18255521
10/22/2015,42.849998,43.5,42.799999,43.400002,40.723804,21226159
10/23/2015,44,44.299999,43.700001,43.799999,41.099133,27282575
10/26/2015,44.299999,45.150002,43.849998,43.950001,41.239891,46919744
10/27/2015,43.849998,44.549999,43.200001,44.25,41.521389,34251788
10/28/2015,44.799999,44.799999,43.700001,44.049999,41.333717,37766342
10/29/2015,44.25,44.299999,43.150002,43.599998,40.911469,43523499
10/30/2015,43.75,44.099998,43.349998,43.650002,40.958389,35167099
11/2/2015,43.200001,43.700001,42.799999,43.099998,40.442303,32607771
11/3/2015,43.400002,43.549999,42.849998,42.950001,40.301559,26622688
11/4/2015,43.200001,44.799999,43.049999,44.150002,41.427559,69582355
11/5/2015,44.150002,46.599998,43.700001,45.400002,42.600479,78603408
11/6/2015,45.349998,45.950001,45,45.599998,42.788143,27830814
11/9/2015,45.299999,46.700001,45.099998,45.799999,42.975811,37755108
11/10/2015,45.049999,45.900002,44.799999,45.200001,42.412811,34407052
11/11/2015,44.900002,45.25,44.400002,44.900002,42.13131,24111112
11/12/2015,45.200001,45.700001,44.5,45.349998,42.553558,28050233
11/13/2015,44.799999,44.950001,44.150002,44.5,41.75597,37214985
11/16/2015,43.400002,44.049999,43.150002,43.650002,40.958389,40386187
11/17/2015,44.5,45,43.849998,44.150002,41.427559,31534383
11/18/2015,44.099998,44.299999,43.549999,43.950001,41.239891,21948944
11/19/2015,44.5,44.849998,44.049999,44.25,41.521389,28667306
11/20/2015,44.25,44.849998,43.849998,44.75,41.990559,24055564
11/23/2015,44.900002,44.950001,44.400002,44.599998,41.849804,16137536
11/24/2015,44.349998,44.75,43.849998,44.549999,41.802887,17094544
11/25/2015,44.099998,44.5,43.900002,44.299999,41.568306,20938886
11/26/2015,44.75,44.900002,44.049999,44.299999,41.568306,15489345
11/27/2015,44.650002,44.650002,43,43.299999,40.629967,47931574
11/30/2015,42.650002,43.200001,42.200001,42.450001,39.832386,57558485
12/1/2015,43,43.900002,42.75,43.299999,40.629967,29845668
12/2/2015,43.200001,44.650002,43.200001,44.25,41.521389,42380217
12/3/2015,43.849998,44.799999,43.849998,44.25,41.521389,24376086
12/4/2015,43.650002,43.950001,43.299999,43.799999,41.099133,24765135
12/7/2015,43.950001,44.299999,43.5,43.849998,41.146049,16768278
12/8/2015,43.200001,43.400002,42.549999,43.299999,40.629967,29225522
12/9/2015,43,43.299999,42.599998,42.700001,40.066967,20090382
12/10/2015,42.299999,42.950001,42,42.25,39.644714,25108060
12/11/2015,42.25,42.25,40.75,40.950001,38.424881,43098639
12/14/2015,40.049999,41.849998,40,41.25,38.706379,47138690
12/15/2015,41.099998,42.150002,41.099998,41.549999,38.987877,27638382
12/16/2015,42.200001,42.799999,42.049999,42.150002,39.550888,20772559
12/17/2015,42.599998,43.549999,42.450001,42.650002,40.020054,23758726
12/18/2015,42.299999,43.200001,42.200001,42.700001,40.066967,21983903
12/21/2015,42.400002,43.700001,42.400002,43.400002,40.723804,20766343
12/22/2015,43.75,43.900002,43.25,43.5,40.817638,15733463
12/23/2015,43.849998,44.400002,43.650002,44,41.286808,18559539
12/24/2015,44.200001,44.299999,43.950001,44.200001,41.474476,6997244
12/28/2015,44.200001,44.200001,43.299999,43.5,40.817638,14454249
12/29/2015,43.650002,43.900002,43.400002,43.799999,41.099133,7763976
12/30/2015,43.799999,44,42.849998,42.950001,40.301559,22885686
12/31/2015,43,43.450001,42.700001,43,40.348469,8074334
1/4/2016,42.599998,42.75,40.599998,40.849998,38.331047,45114145
1/5/2016,40.5,41.200001,39.900002,40.400002,37.908798,48037712
1/6/2016,40.049999,40.400002,39.5,40.099998,37.627293,34880806
1/7/2016,39.5,39.599998,37.299999,37.950001,35.609871,74388997
1/8/2016,38.200001,38.599998,37.650002,38,35.656788,58023171
1/11/2016,36.700001,36.950001,36.200001,36.349998,34.108536,52673127
1/12/2016,36.900002,37.099998,35.5,35.650002,33.451698,52476338
1/13/2016,36.5,37.400002,36,36.150002,33.920872,41216282
1/14/2016,35.5,36.5,35,36.299999,34.061611,46651390
1/15/2016,36.299999,36.549999,35,35.099998,32.935612,41228385
1/18/2016,34.799999,35.349998,34.299999,34.700001,32.560276,34274001
1/19/2016,34.900002,36.650002,34.849998,36.549999,34.296192,45020678
1/20/2016,35.950001,36.099998,34.200001,35.049999,32.888687,61650073
1/21/2016,35.799999,35.799999,33.549999,33.549999,31.48119,67450697
1/22/2016,34.5,34.950001,33.849998,34.700001,32.560276,54035830
1/25/2016,35.099998,35.450001,34.950001,35.150002,32.982533,27927965
1/26/2016,34.549999,34.799999,33.599998,33.950001,31.856525,44828274
1/27/2016,34.25,34.5,33.299999,33.799999,31.715776,54783064
1/28/2016,33.799999,34.599998,33.700001,34.150002,32.044193,34371122
1/29/2016,33.849998,35.200001,33.849998,34.950001,32.794865,46855547
2/1/2016,35.099998,35.299999,33.950001,34.200001,32.09111,38681086
2/2/2016,34.099998,34.599998,33.799999,34.049999,31.950357,26498651
2/3/2016,32.75,33.200001,32.400002,32.950001,30.918188,56072619
2/4/2016,33.25,33.700001,33.099998,33.299999,31.246607,31907050
2/5/2016,33.5,34.400002,33.349998,33.849998,31.76269,22666571
2/11/2016,31.4,32.099998,31.4,31.950001,29.979851,55576329
2/12/2016,31.299999,31.799999,30.5,30.6,28.713097,57333287
2/15/2016,31.450001,33,31.35,32.549999,30.542852,53927103
2/16/2016,32.799999,34.150002,32.650002,33.650002,31.575024,43497409
2/17/2016,33.950001,34.150002,32.700001,32.849998,30.824352,38509401
2/18/2016,34,34.849998,33.900002,34.150002,32.044193,45179288
2/19/2016,33.700001,34.150002,33.599998,33.799999,31.715776,25693183
2/22/2016,34.299999,34.75,34.150002,34.5,32.372608,26960185
2/23/2016,34.5,34.650002,33.700001,34.049999,31.950357,27781205
2/24/2016,33.650002,34,32.900002,33.349998,31.29352,28170068
2/25/2016,33.299999,33.349998,32.25,32.349998,30.355185,30205483
2/26/2016,32.950001,33.5,32.75,33.400002,31.340441,24961247
2/29/2016,33.200001,33.650002,32.400002,32.900002,30.871273,22013943
3/1/2016,33.349998,33.349998,32.299999,33.200001,31.152771,36108686
3/2/2016,34,34.950001,33.799999,34.5,32.372608,53690702
3/3/2016,34.75,35,33.950001,34.599998,32.466442,35558724
3/4/2016,34.700001,36.200001,34.599998,35.799999,33.592438,51349059
3/7/2016,35.700001,36.25,35.200001,35.599998,33.404781,43301343
3/8/2016,35.200001,35.549999,34.400002,34.900002,32.747944,27361883
3/9/2016,34.700001,34.950001,34.200001,34.849998,32.701027,19352233
3/10/2016,35,35.400002,34.400002,34.700001,32.560276,17743026
3/11/2016,34.5,35.299999,34.099998,34.75,32.607189,35456155
3/14/2016,35.25,35.900002,35.049999,35.299999,33.123276,35575776
3/15/2016,35.150002,35.349998,34.900002,35,32.841778,23920620
3/16/2016,35.400002,35.599998,35.099998,35.299999,33.123276,40532427
3/17/2016,36.700001,36.799999,35.849998,36.099998,33.873951,57556149
3/18/2016,36.099998,37.099998,35.950001,36.950001,34.671532,59687551
3/21/2016,37.049999,38.200001,36.799999,37.450001,35.140701,50546231
3/22/2016,37.599998,37.700001,37.049999,37.400002,35.093788,23090352
3/23/2016,37.150002,37.450001,36.799999,37.25,34.953037,34999255
3/24/2016,36.599998,37.099998,36.049999,36.299999,34.061611,38409446
3/29/2016,36.549999,36.599998,35.75,36.5,34.249283,27449626
3/30/2016,37.200001,37.349998,36.799999,37.150002,34.8592,29351712
3/31/2016,37.099998,37.349998,36.950001,37.099998,34.812286,23689632
4/1/2016,37.450001,37.450001,35.900002,36.099998,33.873951,31484768
4/5/2016,35.599998,35.950001,35.25,35.450001,33.26403,33011907
4/6/2016,35,35.75,35,35.25,33.076359,19394317
4/7/2016,35.299999,35.549999,34.599998,35,32.841778,34002066
4/8/2016,34.299999,35.099998,34.299999,35.049999,32.888687,25261605
4/11/2016,34.799999,35.75,34.799999,35.450001,33.26403,16738732
4/12/2016,35.349998,35.700001,35.200001,35.400002,33.217117,15475586
4/13/2016,35.849998,37.799999,35.75,37.549999,35.234535,73643278
4/14/2016,38.099998,38.799999,38.099998,38.25,35.891369,63304634
4/15/2016,38.349998,38.400002,37.5,37.849998,35.516037,30978503
4/18/2016,37.299999,37.450001,36.799999,37.400002,35.093788,29944326
4/19/2016,38,38.200001,37.400002,37.900002,35.562954,28512432
4/20/2016,37.75,38,36.799999,37.400002,35.093788,32363624
4/21/2016,37.400002,38,36.900002,37.75,35.422199,33949191
4/22/2016,37.450001,37.650002,37.25,37.5,35.187618,21517228
4/25/2016,37.049999,37.299999,36.799999,36.900002,34.624619,23112300
4/26/2016,36.849998,37.25,36.5,37,34.718445,27705326
4/27/2016,37.349998,37.700001,37.099998,37.400002,35.093788,22249857
4/28/2016,37.650002,37.799999,36.950001,37,34.718445,26450800
4/29/2016,36.799999,37.049999,36.450001,36.650002,34.390034,20135360
5/3/2016,36.200001,36.299999,35.700001,35.799999,33.592438,31263653
5/4/2016,35.799999,36.049999,35.150002,36,33.780109,33444123
5/5/2016,35.5,35.849998,35.25,35.450001,33.26403,25779779
5/6/2016,35.049999,35.200001,34.400002,34.549999,32.419525,48218711
5/9/2016,34.849998,34.950001,34,34.450001,32.325691,27278897
5/10/2016,34,35,34,34.700001,32.560276,24991471
5/11/2016,35,35.049999,33.799999,34.299999,32.184937,34117719
5/12/2016,34.200001,34.700001,33.799999,34.099998,31.997274,27770934
5/13/2016,33.900002,34.25,33.200001,33.599998,31.528101,47436918
5/16/2016,33.5,34.25,33,33.549999,31.48119,25869049
5/17/2016,33.799999,34.299999,33.450001,34,31.90344,23030754
5/18/2016,33.450001,33.799999,33.349998,33.549999,31.48119,18622228
5/19/2016,33.25,33.549999,33.049999,33.25,31.199688,29296424
5/20/2016,33.099998,33.75,33.049999,33.400002,31.340441,24373780
5/23/2016,33.150002,33.599998,33.049999,33.150002,31.105854,22232446
5/24/2016,33,33.200001,32.799999,32.900002,30.871273,20419110
5/25/2016,33.5,33.849998,33.349998,33.599998,31.528101,31365524
5/26/2016,33.799999,33.799999,33.349998,33.450001,31.387356,17969400
5/27/2016,33.549999,33.849998,33.299999,33.650002,31.575024,25812846
5/30/2016,33.5,34.400002,33.450001,33.900002,31.809608,27023664
5/31/2016,33.75,35.25,33.75,34.700001,32.560276,61443518
6/1/2016,34.450001,35.200001,34.450001,34.700001,32.560276,27486169
6/2/2016,34.650002,35.099998,34.400002,34.900002,32.747944,21123986
6/3/2016,35,35.200001,34.650002,35.049999,32.888687,21615511
6/6/2016,35.150002,35.150002,34.5,34.950001,32.794865,20818310
6/7/2016,35.150002,35.799999,35.049999,35.549999,33.357857,43547110
6/8/2016,35.549999,35.75,35.049999,35.599998,33.404781,22479495
6/10/2016,35.599998,35.700001,34.799999,34.950001,32.794865,29006172
6/13/2016,34.450001,34.450001,33.75,34.099998,31.997274,28996027
6/14/2016,34.049999,34.150002,33.650002,33.849998,31.76269,18032881
6/15/2016,33.299999,34.049999,33.200001,33.75,31.668856,27057185
6/16/2016,33.349998,33.599998,33.049999,33.349998,31.29352,25544574
6/17/2016,33.799999,34.200001,33.549999,33.75,31.668856,25084957
6/20/2016,34.25,34.400002,33.5,34.150002,32.044193,18868856
6/21/2016,34.099998,34.650002,34.099998,34.299999,32.184937,17589419
6/22/2016,34.150002,34.599998,34,34.450001,32.325691,17478987
6/23/2016,34.650002,34.700001,34.349998,34.599998,32.466442,16790944
6/24/2016,34,35,32.5,33.599998,31.528101,64438093
6/27/2016,33.099998,33.549999,32.950001,33.349998,31.29352,30040914
6/28/2016,32.5,33.450001,32.5,33.349998,31.29352,24766884
6/29/2016,33.400002,33.799999,33.299999,33.599998,31.528101,27794607
6/30/2016,34,34.450001,33.799999,34.150002,32.044193,27841910
7/4/2016,34.5,35.25,34.049999,34.75,32.607189,39867561
7/5/2016,34.349998,34.549999,33.900002,33.950001,32.24057,17194166
7/6/2016,33.25,33.5,33.150002,33.349998,31.670778,30256667
7/7/2016,33.450001,33.650002,33.150002,33.450001,31.765751,22242691
7/8/2016,33.299999,33.549999,33,33.150002,31.480856,20359143
7/11/2016,33.650002,34.099998,33.599998,33.799999,32.098125,28650778
7/12/2016,34.200001,34.700001,33.849998,34.450001,32.715393,47735327
7/13/2016,34.799999,35.299999,34.5,34.950001,33.190224,43087372
7/14/2016,35,35.450001,34.799999,35.299999,33.522598,40721319
7/15/2016,35.450001,36.799999,35.400002,36.599998,34.757137,84960317
7/18/2016,36.650002,36.950001,36.200001,36.75,34.899586,31767834
7/19/2016,36.650002,36.799999,36.049999,36.099998,34.282314,26944763
7/20/2016,36.150002,36.75,36,36.5,34.662174,24497447
7/21/2016,36.5,36.900002,36.400002,36.5,34.662174,22346270
7/22/2016,36.25,36.599998,36.200001,36.450001,34.614693,16902077
7/25/2016,36.5,36.650002,35.950001,36.299999,34.472244,23780113
7/26/2016,35.950001,37.200001,35.950001,36.650002,34.804623,36679888
7/27/2016,36.700001,37.549999,36.400002,37,35.137001,49329090
7/28/2016,37,37.200001,36.650002,36.900002,35.042038,25307208
7/29/2016,36.900002,36.950001,36.150002,36.200001,34.377281,31694416
8/1/2016,36.400002,37.150002,36.400002,37.049999,35.184483,36383450
8/2/2016,37.049999,37.049999,37.049999,37.049999,35.184483,0
8/3/2016,36.349998,36.599998,36.049999,36.049999,34.234833,35808591
8/4/2016,36.150002,36.400002,36,36.150002,34.329803,15210578
8/5/2016,36.200001,37,36.200001,36.700001,34.852104,24046016
8/8/2016,37.200001,37.700001,37,37.549999,35.659306,32603970
8/9/2016,37.599998,37.599998,37.099998,37.5,35.611824,15784542
8/10/2016,37.650002,37.75,37.049999,37.25,35.374413,20743305
8/11/2016,37.299999,38.650002,37.150002,38.049999,36.134125,58892134
8/12/2016,38.549999,39.099998,38.349998,39.049999,37.083782,61665041
8/15/2016,39.049999,40.700001,38.900002,40.549999,38.508255,78381695
8/16/2016,40.849998,41.299999,40,40.099998,38.080906,60880136
8/17/2016,39.75,40.400002,39.400002,39.700001,37.70105,48145722
8/18/2016,40.900002,41.450001,40.549999,40.700001,38.6507,68262473
8/19/2016,41.049999,41.349998,40.299999,41.049999,38.983074,62677679
8/22/2016,41.200001,41.299999,40.200001,40.799999,38.745663,42767015
8/23/2016,40.700001,41.349998,40.549999,40.700001,38.6507,30066609
8/24/2016,40.700001,41,39.599998,39.900002,37.890984,45159702
8/25/2016,39.700001,40.400002,39.450001,40,37.98595,27814777
8/26/2016,40,40.5,39.75,40.099998,38.080906,18466436
8/29/2016,40.099998,40.099998,39.450001,39.799999,37.796017,17797959
8/30/2016,40.049999,40.450001,39.75,40.400002,38.365807,27986804
8/31/2016,40.400002,40.599998,39.950001,40.150002,38.128395,38651365
9/1/2016,39.950001,41,39.650002,40.900002,38.84063,38669363
9/2/2016,40.950001,41.849998,40.799999,41.599998,39.505383,51635668
9/5/2016,42,42.25,41.799999,41.849998,39.967228,47116091
